gid	species	contig_ct	vps-I_VIG_ct	vps-II_VIG_ct	rbm_genes
GCA_019091805	Vibrio metschnikovii	79	2	0	
GCA_019091825	Vibrio metschnikovii	70	0	0	
GCA_019091905	Vibrio metschnikovii	64	0	0	
GCA_019091945	Vibrio metschnikovii	124	0	0	
GCA_019091955	Vibrio metschnikovii	96	0	0	
GCA_019091965	Vibrio metschnikovii	110	0	0	
GCA_019092025	Vibrio metschnikovii	63	0	0	
GCA_019092065	Vibrio metschnikovii	70	0	0	
GCA_019092085	Vibrio metschnikovii	95	0	0	
GCA_019092105	Vibrio metschnikovii	68	0	0	
GCA_019092125	Vibrio metschnikovii	89	0	0	
GCA_019092155	Vibrio metschnikovii	57	0	0	
GCA_019092245	Vibrio metschnikovii	83	0	0	
GCA_019092285	Vibrio metschnikovii	86	0	0	
GCA_019092295	Vibrio metschnikovii	72	0	0	
GCA_019092345	Vibrio metschnikovii	65	0	0	
GCA_019092355	Vibrio metschnikovii	83	0	0	
GCA_019092385	Vibrio metschnikovii	68	0	0	
GCA_019092405	Vibrio metschnikovii	87	0	0	
GCA_019092425	Vibrio metschnikovii	97	0	0	
GCA_019092435	Vibrio metschnikovii	54	0	0	
GCA_019092445	Vibrio metschnikovii	88	0	0	
GCA_019092525	Vibrio metschnikovii	89	0	0	
GCA_019092545	Vibrio metschnikovii	103	0	0	
GCA_019092555	Vibrio metschnikovii	71	0	0	
GCA_019092575	Vibrio metschnikovii	94	0	0	
GCA_019137595	Vibrio alginolyticus	90	0	4	
GCA_019137605	Vibrio alginolyticus	99	0	4	
GCA_019137625	Vibrio alginolyticus	166	0	4	
GCA_019137645	Vibrio alginolyticus	91	0	4	
GCA_019137655	Vibrio alginolyticus	89	0	4	
GCA_019137695	Vibrio alginolyticus	94	0	4	
GCA_019137705	Vibrio alginolyticus	97	0	4	
GCA_019137735	Vibrio alginolyticus	95	0	4	
GCA_019270675	Vibrio parahaemolyticus	2	0	4	
GCA_019270695	Vibrio parahaemolyticus	2	0	4	
GCA_019270795	Vibrio parahaemolyticus	2	0	4	
GCA_019270875	Vibrio parahaemolyticus	2	0	4	
GCA_019270995	Vibrio parahaemolyticus	2	0	4	
GCA_019271015	Vibrio parahaemolyticus	2	0	4	
GCA_019271035	Vibrio parahaemolyticus	2	0	4	
GCA_019271055	Vibrio parahaemolyticus	2	0	4	
GCA_019271075	Vibrio parahaemolyticus	2	0	4	
GCA_019271095	Vibrio parahaemolyticus	2	0	4	
GCA_019271115	Vibrio parahaemolyticus	2	0	4	
GCA_019271135	Vibrio parahaemolyticus	2	0	4	
GCA_019271155	Vibrio parahaemolyticus	2	0	4	
GCA_019271175	Vibrio parahaemolyticus	2	0	4	
GCA_019271195	Vibrio parahaemolyticus	2	0	4	
GCA_019271215	Vibrio parahaemolyticus	2	0	4	
GCA_019271235	Vibrio parahaemolyticus	2	0	4	
GCA_019271255	Vibrio parahaemolyticus	2	0	4	
GCA_019271295	Vibrio parahaemolyticus	2	0	4	
GCA_019271475	Vibrio parahaemolyticus	2	0	4	
GCA_019271535	Vibrio parahaemolyticus	2	0	4	
GCA_019271575	Vibrio parahaemolyticus	2	0	4	
GCA_019271675	Vibrio parahaemolyticus	2	0	4	
GCA_019271755	Vibrio parahaemolyticus	2	0	4	
GCA_019271875	Vibrio parahaemolyticus	2	0	4	
GCA_019271895	Vibrio parahaemolyticus	2	0	4	
GCA_019271915	Vibrio parahaemolyticus	2	0	4	
GCA_019271935	Vibrio parahaemolyticus	2	0	4	
GCA_019271955	Vibrio parahaemolyticus	2	0	4	
GCA_019271975	Vibrio parahaemolyticus	2	0	4	
GCA_019271995	Vibrio parahaemolyticus	2	0	4	
GCA_019272015	Vibrio parahaemolyticus	2	0	4	
GCA_019272035	Vibrio parahaemolyticus	2	0	4	
GCA_019272055	Vibrio parahaemolyticus	2	0	4	
GCA_019272075	Vibrio parahaemolyticus	2	0	4	
GCA_019272095	Vibrio parahaemolyticus	2	0	4	
GCA_019272155	Vibrio parahaemolyticus	2	0	4	
GCA_019272235	Vibrio parahaemolyticus	2	0	4	
GCA_019272355	Vibrio parahaemolyticus	2	0	4	
GCA_019272405	Vibrio parahaemolyticus	2	0	4	
GCA_019272495	Vibrio parahaemolyticus	2	0	4	
GCA_019272575	Vibrio parahaemolyticus	2	0	4	
GCA_019272675	Vibrio parahaemolyticus	2	0	4	
GCA_019272715	Vibrio parahaemolyticus	2	0	4	
GCA_019272755	Vibrio parahaemolyticus	2	0	4	
GCA_019272775	Vibrio parahaemolyticus	2	0	4	
GCA_019272795	Vibrio parahaemolyticus	2	0	4	
GCA_019272815	Vibrio parahaemolyticus	2	0	4	
GCA_019272835	Vibrio parahaemolyticus	2	0	4	
GCA_019272855	Vibrio parahaemolyticus	2	0	4	
GCA_019272875	Vibrio parahaemolyticus	2	0	4	
GCA_019272895	Vibrio parahaemolyticus	2	0	4	
GCA_019273175	Vibrio metschnikovii	2	0	0	
GCA_019273275	Vibrio metschnikovii	2	0	0	
GCA_019273295	Vibrio metschnikovii	2	0	0	
GCA_019273355	Vibrio metschnikovii	2	0	0	
GCA_019273595	Vibrio diabolicus	2	0	4	
GCA_019273695	Vibrio parahaemolyticus	2	0	4	
GCA_019273715	Vibrio parahaemolyticus	2	0	4	
GCA_019273735	Vibrio parahaemolyticus	2	0	4	
GCA_019273755	Vibrio parahaemolyticus	2	0	4	
GCA_019321785	Vibrio parahaemolyticus	4	0	4	
GCA_019351375	Vibrio parahaemolyticus	69	0	4	
GCA_019429585	Vibrio parahaemolyticus	49	0	4	
GCA_019685535	Vibrio parahaemolyticus	62	0	4	
GCA_019685615	Vibrio parahaemolyticus	44	0	4	
GCA_019685635	Vibrio parahaemolyticus	40	0	4	
GCA_019685675	Vibrio parahaemolyticus	41	0	4	
GCA_019685695	Vibrio parahaemolyticus	50	0	4	
GCA_019685715	Vibrio parahaemolyticus	43	0	4	
GCA_019685735	Vibrio parahaemolyticus	50	0	4	
GCA_019685755	Vibrio parahaemolyticus	46	0	4	
GCA_019685775	Vibrio parahaemolyticus	38	0	4	
GCA_019685805	Vibrio parahaemolyticus	44	0	4	
GCA_019685835	Vibrio parahaemolyticus	45	0	4	
GCA_019685865	Vibrio parahaemolyticus	44	0	4	
GCA_019685895	Vibrio parahaemolyticus	39	0	4	
GCA_019685915	Vibrio parahaemolyticus	43	0	4	
GCA_019685935	Vibrio parahaemolyticus	49	0	4	
GCA_019685945	Vibrio parahaemolyticus	40	0	4	
GCA_019685975	Vibrio parahaemolyticus	42	0	4	
GCA_019685995	Vibrio parahaemolyticus	39	0	4	
GCA_019686015	Vibrio parahaemolyticus	41	0	4	
GCA_019686035	Vibrio parahaemolyticus	41	0	4	
GCA_019686045	Vibrio parahaemolyticus	38	0	4	
GCA_019686095	Vibrio parahaemolyticus	38	0	4	
GCA_019780985	Vibrio parahaemolyticus	97	0	4	
GCA_019780995	Vibrio parahaemolyticus	96	0	4	
GCA_019781025	Vibrio parahaemolyticus	59	0	4	
GCA_019781045	Vibrio parahaemolyticus	57	0	4	
GCA_019781065	Vibrio parahaemolyticus	58	0	4	
GCA_019793245	Vibrio alginolyticus	73	0	4	
GCA_019793285	Vibrio parahaemolyticus	85	0	4	
GCA_019793345	Vibrio parahaemolyticus	161	0	4	
GCA_019800715	Vibrio harveyi	55	0	4	
GCA_019800855	Vibrio hangzhouensis	44	1	4	rbmD
GCA_019845595	Vibrio cyclitrophicus	36	0	0	
GCA_019846195	Vibrio alginolyticus	133	0	4	
GCA_019846235	Vibrio alginolyticus	62	0	4	
GCA_019846395	Vibrio parahaemolyticus	85	0	4	
GCA_019846405	Vibrio alginolyticus	115	0	4	
GCA_019846755	Vibrio vulnificus	209	2	4	
GCA_019846775	Vibrio vulnificus	217	2	4	
GCA_019846795	Vibrio parahaemolyticus	119	0	4	
GCA_019846825	Vibrio alginolyticus	110	0	4	
GCA_019846895	Vibrio bathopelagicus	84	0	0	
GCA_019904195	Vibrio nigripulchritudo	2	1	4	
GCA_019977755	Vibrio penaeicida	3	1	4	rbmD
GCA_019977775	Vibrio penaeicida	2	1	4	rbmD
GCA_019977795	Vibrio penaeicida	3	1	4	rbmD
GCA_019977815	Vibrio penaeicida	3	1	4	rbmD
GCA_019977835	Vibrio penaeicida	3	1	4	rbmD
GCA_020041945	Vibrio parahaemolyticus	5	0	4	
GCA_020103245	Vibrio metschnikovii	74	0	0	
GCA_020103255	Vibrio metschnikovii	73	0	0	
GCA_020169615	Vibrio vulnificus	187	2	4	
GCA_020169625	Vibrio vulnificus	216	0	4	
GCA_020169635	Vibrio vulnificus	266	0	4	
GCA_020169645	Vibrio vulnificus	366	0	4	
GCA_020169695	Vibrio vulnificus	106	0	4	
GCA_020169755	Vibrio vulnificus	140	2	4	
GCA_020171485	Vibrio sp903986855	37	0	4	
GCA_020223675	Vibrio alginolyticus	50	0	4	
GCA_020223695	Vibrio alginolyticus	638	3	4	
GCA_020251815	Vibrio vulnificus	97	0	4	
GCA_020251845	Vibrio vulnificus	82	0	4	
GCA_020251865	Vibrio vulnificus	69	1	4	
GCA_020251885	Vibrio vulnificus	88	0	4	
GCA_020251895	Vibrio vulnificus	65	2	4	
GCA_020251905	Vibrio vulnificus	124	0	4	
GCA_020251945	Vibrio vulnificus	89	0	4	
GCA_020251965	Vibrio vulnificus	83	0	4	
GCA_020251975	Vibrio vulnificus	107	0	4	
GCA_020251985	Vibrio vulnificus	95	0	4	
GCA_020252025	Vibrio vulnificus	95	0	4	
GCA_020252045	Vibrio vulnificus	64	0	4	
GCA_020252065	Vibrio vulnificus	102	0	4	
GCA_020252085	Vibrio vulnificus	69	0	4	
GCA_020252105	Vibrio vulnificus	65	0	4	rbmEF
GCA_020252125	Vibrio vulnificus	60	0	4	
GCA_020252145	Vibrio vulnificus	57	0	4	
GCA_020252155	Vibrio vulnificus	84	0	4	
GCA_020252165	Vibrio vulnificus	57	0	4	
GCA_020252205	Vibrio vulnificus	49	0	4	
GCA_020252225	Vibrio vulnificus	64	0	4	
GCA_020252245	Vibrio vulnificus	56	0	4	
GCA_020252265	Vibrio vulnificus	64	0	4	
GCA_020252285	Vibrio vulnificus	78	2	4	
GCA_020252305	Vibrio vulnificus	65	2	4	
GCA_020252325	Vibrio vulnificus	63	2	4	
GCA_020252345	Vibrio vulnificus	112	0	4	
GCA_020515785	Vibrio diabolicus	48	2	4	
GCA_020539545	Vibrio lentus	8	0	3	rbmD
GCA_020539555	Vibrio lentus	6	0	3	rbmD
GCA_020539585	Vibrio lentus	3	0	3	rbmD
GCA_020717785	Vibrio diabolicus	4	0	4	
GCA_020740855	Vibrio parahaemolyticus	116	0	4	
GCA_020740875	Vibrio parahaemolyticus	71	3	4	
GCA_020740915	Vibrio parahaemolyticus	96	0	4	
GCA_020740925	Vibrio parahaemolyticus	98	0	4	
GCA_020740955	Vibrio parahaemolyticus	105	0	4	
GCA_020740975	Vibrio parahaemolyticus	74	0	4	
GCA_020740995	Vibrio parahaemolyticus	84	0	4	
GCA_020741015	Vibrio parahaemolyticus	123	0	4	
GCA_020741035	Vibrio parahaemolyticus	92	0	4	
GCA_020741055	Vibrio parahaemolyticus	89	0	4	
GCA_020741075	Vibrio parahaemolyticus	82	0	4	
GCA_020741095	Vibrio parahaemolyticus	85	0	4	
GCA_020741115	Vibrio parahaemolyticus	131	0	4	
GCA_020741135	Vibrio parahaemolyticus	42	3	4	
GCA_020741165	Vibrio parahaemolyticus	108	0	4	
GCA_020741185	Vibrio parahaemolyticus	80	0	4	
GCA_020782035	Vibrio parahaemolyticus	106	0	4	
GCA_020782055	Vibrio campbellii	112	0	4	
GCA_020782215	Vibrio parahaemolyticus	78	0	4	
GCA_020806125	Vibrio cyclitrophicus	64	0	0	
GCA_020806165	Vibrio lentus	122	0	0	rbmD
GCA_020806175	Vibrio lentus	210	0	0	rbmD
GCA_020806205	Vibrio lentus	116	0	0	
GCA_020806225	Vibrio lentus	49	0	0	
GCA_020806245	Vibrio splendidus	116	0	0	
GCA_020806255	Vibrio cyclitrophicus	59	0	0	
GCA_020806295	Vibrio splendidus	264	1	1	
GCA_020806305	Vibrio crassostreae_C	138	2	1	
GCA_020806315	Vibrio splendidus	85	1	1	
GCA_020806365	Vibrio lentus	1783	0	0	
GCA_020806385	Vibrio lentus	88	1	1	
GCA_020859525	Vibrio campbellii	123	0	4	
GCA_020966405	Vibrio alginolyticus	93	2	4	
GCA_020991225	Vibrio diabolicus	3	3	4	
GCA_021022935	Vibrio parahaemolyticus	19	0	4	
GCA_021022985	Vibrio vulnificus	49	0	4	
GCA_021023015	Vibrio vulnificus	52	0	4	
GCA_021023035	Vibrio vulnificus	52	0	4	
GCA_021023055	Vibrio vulnificus	46	0	4	
GCA_021023075	Vibrio vulnificus	46	0	4	
GCA_021026225	Vibrio parahaemolyticus	52	0	4	
GCA_021249365	Vibrio furnissii	3	0	4	
GCA_021322875	Vibrio diabolicus	79	0	4	
GCA_021391375	Vibrio kanaloae	2	0	0	
GCA_021394315	Vibrio fluvialis	41	0	4	
GCA_021394325	Vibrio fluvialis	50	0	4	
GCA_021394355	Vibrio fluvialis	81	0	4	
GCA_021394375	Vibrio fluvialis	44	0	4	
GCA_021394395	Vibrio fluvialis	85	0	0	
GCA_021394415	Vibrio fluvialis	47	0	0	
GCA_021394435	Vibrio fluvialis	43	0	4	
GCA_021394795	Vibrio fluvialis	58	0	4	
GCA_021394815	Vibrio fluvialis	60	0	4	
GCA_021394895	Vibrio fluvialis	44	0	4	
GCA_021394915	Vibrio fluvialis	72	0	4	
GCA_021394925	Vibrio fluvialis	72	0	4	
GCA_021394955	Vibrio fluvialis	36	0	4	
GCA_021394975	Vibrio fluvialis	404	0	4	
GCA_021394995	Vibrio fluvialis	420	0	4	
GCA_021395035	Vibrio fluvialis	83	0	4	
GCA_021395075	Vibrio fluvialis	40	1	4	
GCA_021397475	Vibrio campbellii	126	0	4	
GCA_021397735	Vibrio harveyi	2	0	4	
GCA_021440175	Vibrio diabolicus	179	0	4	
GCA_021440305	Vibrio diabolicus	111	0	4	
GCA_021441435	Vibrio alginolyticus	103	0	4	
GCA_021441885	Vibrio maritimus_B	3	3	4	
GCA_021568915	Vibrio mediterranei	66	0	0	
GCA_021654215	Vibrio jasicida	40	0	4	
GCA_021725735	Vibrio diabolicus	21	0	4	
GCA_021726015	Vibrio diazotrophicus	29	0	4	
GCA_021727995	Vibrio echinoideorum	74	0	0	rbmD
GCA_021728015	Vibrio splendidus	43	0	0	
GCA_021728075	Vibrio alginolyticus	73	0	4	
GCA_021728155	Vibrio diabolicus	36	3	4	
GCA_021728175	Vibrio diabolicus	54	0	4	
GCA_021728315	Vibrio splendidus	36	0	0	rbmD
GCA_021728355	Vibrio splendidus	22	0	0	
GCA_021728395	Vibrio sp018223135	54	1	2	
GCA_021729965	Vibrio parahaemolyticus	5	0	4	
GCA_021729985	Vibrio parahaemolyticus	3	0	4	
GCA_021730005	Vibrio parahaemolyticus	3	0	4	
GCA_021730025	Vibrio parahaemolyticus	5	0	4	
GCA_021730045	Vibrio parahaemolyticus	5	0	4	
GCA_021730065	Vibrio parahaemolyticus	3	0	4	
GCA_021730085	Vibrio parahaemolyticus	6	0	4	
GCA_021852965	Vibrio sp013369385	61	5	4	rbmEF,rbmD
GCA_021890295	Vibrio parahaemolyticus	26	0	4	
GCA_021890315	Vibrio parahaemolyticus	46	0	4	
GCA_021890335	Vibrio parahaemolyticus	60	0	4	
GCA_021890355	Vibrio parahaemolyticus	77	0	4	
GCA_021890375	Vibrio parahaemolyticus	54	0	4	
GCA_021890385	Vibrio parahaemolyticus	46	0	4	
GCA_022113885	Vibrio cincinnatiensis	339	0	4	
GCA_022113905	Vibrio cincinnatiensis	127	0	4	
GCA_022113945	Vibrio cincinnatiensis	250	0	4	
GCA_022113955	Vibrio cincinnatiensis	208	0	4	
GCA_022113985	Vibrio cincinnatiensis	179	0	4	
GCA_022114005	Vibrio cincinnatiensis	192	0	4	rbmD
GCA_022114025	Vibrio cincinnatiensis	205	0	4	
GCA_022114045	Vibrio cincinnatiensis	452	0	0	
GCA_022114065	Vibrio cincinnatiensis	482	0	0	
GCA_022114085	Vibrio cincinnatiensis	123	0	0	
GCA_022288885	Vibrio diabolicus	835	0	4	
GCA_022288955	Vibrio diabolicus	116	0	4	
GCA_022289035	Vibrio furnissii	227	0	4	
GCA_022289055	Vibrio diabolicus	68	0	4	
GCA_022289115	Vibrio furnissii	91	0	0	
GCA_022289145	Vibrio furnissii	106	0	4	
GCA_022289185	Vibrio furnissii	81	0	4	
GCA_022289205	Vibrio furnissii	131	0	4	
GCA_022289235	Vibrio vulnificus	234	2	4	
GCA_022289275	Vibrio vulnificus	363	2	4	
GCA_022289285	Vibrio vulnificus	251	0	4	
GCA_022289315	Vibrio vulnificus	282	0	4	
GCA_022289365	Vibrio furnissii	117	0	4	
GCA_022289415	Vibrio vulnificus	296	0	4	
GCA_022289475	Vibrio vulnificus	188	0	4	
GCA_022289495	Vibrio vulnificus	336	0	4	
GCA_022289505	Vibrio vulnificus	392	0	4	
GCA_022289565	Vibrio alginolyticus	163	0	4	
GCA_022289575	Vibrio vulnificus	308	0	4	
GCA_022289615	Vibrio alginolyticus	147	0	4	
GCA_022289695	Vibrio alginolyticus	125	0	4	
GCA_022289715	Vibrio alginolyticus	137	3	4	
GCA_022289755	Vibrio alginolyticus	456	0	4	
GCA_022289765	Vibrio alginolyticus	1087	0	4	
GCA_022289815	Vibrio alginolyticus	153	3	4	
GCA_022289855	Vibrio alginolyticus	274	0	4	
GCA_022289865	Vibrio fluvialis	76	0	4	
GCA_022289895	Vibrio fluvialis	74	0	4	
GCA_022289935	Vibrio fluvialis	115	0	4	
GCA_022289955	Vibrio fluvialis	92	0	4	
GCA_022290015	Vibrio fluvialis	101	0	4	
GCA_022290045	Vibrio fluvialis	96	0	4	
GCA_022290135	Vibrio fluvialis	127	0	4	
GCA_022290155	Vibrio fluvialis	101	0	4	
GCA_022290215	Vibrio fluvialis	92	0	4	
GCA_022290255	Vibrio fluvialis	108	0	4	
GCA_022290265	Vibrio fluvialis	313	0	4	
GCA_022290295	Vibrio fluvialis	211	0	4	
GCA_022290335	Vibrio fluvialis	50	0	4	
GCA_022290375	Vibrio fluvialis	160	0	4	
GCA_022290415	Vibrio parahaemolyticus	74	0	4	
GCA_022290435	Vibrio fluvialis	692	0	4	
GCA_022290445	Vibrio parahaemolyticus	82	0	4	
GCA_022290535	Vibrio parahaemolyticus	248	0	4	
GCA_022290575	Vibrio parahaemolyticus	53	0	4	
GCA_022290595	Vibrio parahaemolyticus	175	0	4	
GCA_022290605	Vibrio parahaemolyticus	64	0	4	
GCA_022290635	Vibrio parahaemolyticus	200	0	4	
GCA_022290675	Vibrio parahaemolyticus	110	0	4	
GCA_022290755	Vibrio parahaemolyticus	276	0	4	
GCA_022290765	Vibrio parahaemolyticus	185	0	4	
GCA_022290785	Vibrio parahaemolyticus	498	0	4	
GCA_022290935	Vibrio parahaemolyticus	223	0	4	
GCA_022290955	Vibrio parahaemolyticus	551	0	4	
GCA_022290975	Vibrio parahaemolyticus	146	0	4	
GCA_022291025	Vibrio parahaemolyticus	1176	0	4	
GCA_022343085	Vibrio alginolyticus	4	0	4	
GCA_022343105	Vibrio alginolyticus	3	0	4	
GCA_022343125	Vibrio alginolyticus	3	0	4	
GCA_022343145	Vibrio alginolyticus	2	0	4	
GCA_022343165	Vibrio alginolyticus	2	0	4	
GCA_022343185	Vibrio alginolyticus	2	0	3	
GCA_022343205	Vibrio alginolyticus	3	3	4	
GCA_022347645	Vibrio harveyi	96	0	4	
GCA_022352165	Vibrio parahaemolyticus	153	0	4	
GCA_022352195	Vibrio parahaemolyticus	99	0	4	
GCA_022352305	Vibrio parahaemolyticus	110	0	4	
GCA_022352495	Vibrio parahaemolyticus	86	0	4	
GCA_022371215	Vibrio gigantis	3	0	0	
GCA_022376335	Vibrio vulnificus	105	0	4	
GCA_022395435	Vibrio diabolicus	34	0	4	
GCA_022395475	Vibrio harveyi	186	0	4	
GCA_022397535	Vibrio chagasii	47	0	4	
GCA_022397555	Vibrio chagasii	33	0	0	
GCA_022397605	Vibrio parahaemolyticus	30	0	4	
GCA_022397635	Vibrio parahaemolyticus	136	0	4	
GCA_022397655	Vibrio chagasii	44	0	0	
GCA_022397675	Vibrio chagasii	95	0	0	
GCA_022397695	Vibrio parahaemolyticus	24	0	4	
GCA_022397715	Vibrio mediterranei	25	0	0	
GCA_022397755	Vibrio mediterranei	690	0	0	
GCA_022397775	Vibrio mediterranei	290	0	0	
GCA_022397795	Vibrio kanaloae	154	0	0	
GCA_022397815	Vibrio harveyi	77	0	4	
GCA_022397835	Vibrio harveyi	81	0	4	
GCA_022397855	Vibrio natriegens	64	0	4	
GCA_022397875	Vibrio harveyi	4	0	4	
GCA_022397895	Vibrio pomeroyi	48	0	0	
GCA_022397925	Vibrio harveyi	28	0	4	
GCA_022397955	Vibrio sp022397955	92	2	1	
GCA_022397975	Vibrio fortis	39	1	1	
GCA_022397995	Vibrio sp022397955	315	0	0	
GCA_022398015	Vibrio diabolicus	49	0	4	
GCA_022398055	Vibrio diabolicus	743	0	4	
GCA_022398115	Vibrio chagasii_A	162	0	4	
GCA_022398225	Vibrio diabolicus	81	0	4	
GCA_022398255	Vibrio alginolyticus	414	0	4	
GCA_022398275	Vibrio alginolyticus	233	0	4	
GCA_022398375	Vibrio alginolyticus	41	0	4	
GCA_022409635	Vibrio vulnificus	67	0	4	
GCA_022432925	Vibrio mediterranei	43	0	0	
GCA_022453845	Vibrio campbellii	7	0	4	
GCA_022603295	Vibrio parahaemolyticus	65	0	4	
GCA_022603315	Vibrio parahaemolyticus	37	0	4	
GCA_022603325	Vibrio parahaemolyticus	62	0	4	
GCA_022603355	Vibrio parahaemolyticus	68	0	4	
GCA_022603375	Vibrio parahaemolyticus	92	0	4	
GCA_022760875	Vibrio cincinnatiensis	968	0	4	
GCA_022760885	Vibrio cincinnatiensis	1212	0	4	
GCA_022762985	Vibrio parahaemolyticus	124	0	4	
GCA_022802095	Vibrio parahaemolyticus	68	0	4	
GCA_022802125	Vibrio parahaemolyticus	107	0	4	
GCA_022802155	Vibrio parahaemolyticus	71	0	4	rbmEF
GCA_022802175	Vibrio parahaemolyticus	85	0	4	
GCA_022802195	Vibrio parahaemolyticus	163	0	4	
GCA_022802215	Vibrio parahaemolyticus	151	0	4	
GCA_022802235	Vibrio parahaemolyticus	150	0	4	
GCA_022802265	Vibrio parahaemolyticus	93	0	4	
GCA_022802295	Vibrio parahaemolyticus	84	0	4	
GCA_022808245	Vibrio diabolicus	20	0	4	
GCA_022808475	Vibrio vulnificus	120	0	4	
GCA_022808495	Vibrio vulnificus	99	0	4	
GCA_022808515	Vibrio vulnificus	114	0	4	
GCA_022808555	Vibrio vulnificus	112	2	4	
GCA_022811945	Vibrio splendidus	2	1	1	
GCA_022812045	Vibrio splendidus	2	0	1	
GCA_022812155	Vibrio splendidus	2	0	0	
GCA_022832815	Vibrio natriegens	2	2	4	
GCA_022869905	Vibrio furnissii	3	0	4	
GCA_023161645	Vibrio diabolicus	31	3	4	
GCA_023161685	Vibrio coralliirubri	34	0	0	
GCA_023161695	Vibrio coralliirubri	29	0	3	rbmD
GCA_023161725	Vibrio coralliirubri	29	0	0	
GCA_023161755	Vibrio coralliirubri	29	3	3	rbmD
GCA_023161825	Vibrio alginolyticus	41	0	4	
GCA_023169605	Vibrio alginolyticus	2	0	4	
GCA_023169625	Vibrio alginolyticus	2	0	4	
GCA_023205895	Vibrio parahaemolyticus	2	0	4	
GCA_023205915	Vibrio parahaemolyticus	2	0	4	
GCA_023205935	Vibrio parahaemolyticus	4	0	4	
GCA_023205955	Vibrio parahaemolyticus	3	0	4	
GCA_023205975	Vibrio cyclitrophicus_A	2	2	1	
GCA_023206015	Vibrio cyclitrophicus_A	2	0	0	
GCA_023206035	Vibrio cyclitrophicus	3	0	0	
GCA_023206055	Vibrio cyclitrophicus_A	3	1	1	
GCA_023206395	Vibrio sp000316985	2	2	2	
GCA_023206515	Vibrio parahaemolyticus	3	0	4	rbmEF
GCA_023206775	Vibrio alginolyticus	2	0	4	
GCA_023221655	Vibrio coralliirubri	2	0	0	
GCA_023277445	Vibrio jasicida	4	0	4	
GCA_023338245	Vibrio parahaemolyticus	80	0	4	
GCA_023338275	Vibrio parahaemolyticus	78	0	4	
GCA_023338305	Vibrio parahaemolyticus	130	0	4	
GCA_023338315	Vibrio parahaemolyticus	83	0	4	
GCA_023338345	Vibrio parahaemolyticus	78	0	4	
GCA_023338355	Vibrio parahaemolyticus	83	0	4	
GCA_023338385	Vibrio parahaemolyticus	84	0	4	
GCA_023338395	Vibrio parahaemolyticus	98	0	4	
GCA_023338425	Vibrio parahaemolyticus	78	0	4	
GCA_023338435	Vibrio parahaemolyticus	82	0	4	
GCA_023338465	Vibrio parahaemolyticus	80	0	4	
GCA_023338475	Vibrio parahaemolyticus	81	0	4	
GCA_023338535	Vibrio parahaemolyticus	77	0	4	
GCA_023338545	Vibrio parahaemolyticus	89	0	4	
GCA_023338555	Vibrio parahaemolyticus	93	0	4	
GCA_023338565	Vibrio parahaemolyticus	84	0	4	
GCA_023338575	Vibrio parahaemolyticus	75	0	4	
GCA_023338635	Vibrio parahaemolyticus	91	0	4	
GCA_023476095	Vibrio harveyi	3	0	4	
GCA_023503985	Vibrio splendidus	3	0	0	
GCA_023527805	Vibrio vulnificus	345	0	4	
GCA_023612615	Vibrio splendidus	3	0	0	
GCA_023650755	Vibrio alginolyticus	2	0	4	
GCA_023650915	Vibrio alginolyticus	3	0	4	
GCA_023716525	Vibrio alginolyticus	3	0	4	
GCA_023716585	Vibrio maritimus_B	2	2	2	
GCA_023716605	Vibrio harveyi	3	0	4	
GCA_023716625	Vibrio rotiferianus	2	0	4	
GCA_023716845	Vibrio mediterranei	2	0	0	
GCA_023920125	Vibrio fluvialis	1	0	4	
GCA_023920225	Vibrio gazogenes	2	1	3	rbmD
GCA_024181785	Vibrio diabolicus	54	0	4	
GCA_024181795	Vibrio diabolicus	15	0	4	
GCA_024181825	Vibrio diabolicus	452	0	4	
GCA_024181835	Vibrio harveyi	30	0	4	
GCA_024181865	Vibrio alginolyticus	34	0	4	
GCA_024181905	Vibrio diabolicus	15	0	4	
GCA_024181925	Vibrio parahaemolyticus	42	0	4	
GCA_024181935	Vibrio diabolicus	31	0	4	
GCA_024220035	Vibrio furnissii	3	0	4	
GCA_024331565	Vibrio parahaemolyticus	149	0	4	
GCA_024346755	Vibrio aerogenes	3	0	4	
GCA_024346795	Vibrio breoganii	2	2	1	
GCA_024346835	Vibrio comitans	3	0	2	
GCA_024346915	Vibrio gazogenes	2	1	3	rbmD
GCA_024346955	Vibrio mangrovi	2	1	3	rbmD
GCA_024346995	Vibrio palustris	2	0	2	
GCA_024347035	Vibrio plantisponsor	2	0	4	
GCA_024347095	Vibrio rhizosphaerae	2	1	3	rbmD
GCA_024347115	Vibrio ruber	2	1	3	rbmD
GCA_024347135	Vibrio spartinae	2	1	3	rbmD
GCA_024347355	Vibrio chagasii	5	2	1	
GCA_024347375	Vibrio coralliirubri	2	0	4	
GCA_024347415	Vibrio crassostreae	4	2	1	
GCA_024347435	Vibrio cyclitrophicus	3	0	0	
GCA_024347455	Vibrio echinoideorum	4	2	1	
GCA_024347475	Vibrio fortis	3	2	2	
GCA_024347495	Vibrio gallaecicus	2	2	1	
GCA_024347515	Vibrio gigantis	5	0	0	
GCA_024347535	Vibrio kanaloae	2	2	1	
GCA_024347555	Vibrio lentus	4	0	0	rbmD
GCA_024347595	Vibrio pomeroyi	2	0	3	rbmD
GCA_024347615	Vibrio splendidus	2	2	2	
