qname	tname	num_alns	pid	qcov	tcov
GCA_006802935.1_159_327-40946	GCA_008084025.1_50_391-65479	1	98.18	40.77	25.44
GCA_006802935.1_159_327-40946	GCA_003348545.1_34_456-30917	1	98.17	40.77	54.37
GCA_006802935.1_159_327-40946	GCA_001292785.1_131_54-22796	1	98.17	40.77	72.82
GCA_006802935.1_159_327-40946	GCA_006802575.1_169_256-36109	3	98.13	40.77	46.68
GCA_006802935.1_159_327-40946	GCA_000174235.1_4_679590-760459	4	97.64	72.37	36.58
GCA_006802935.1_159_327-40946	GCA_000518145.1_12_3-61424	3	98.1	40.78	27.27
GCA_006802935.1_159_327-40946	GCA_008084825.1_48_274300-312356	1	98.16	40.77	43.51
GCA_006802935.1_159_327-40946	GCA_000279285.1_27_561148-659761	3	97.08	73.14	30.12
GCA_006802935.1_159_327-40946	GCA_005636045.1_14_2-48329	2	97.4	72.36	60.8
GCA_006802935.1_159_327-40946	GCA_006802555.1_62_3-49700	4	97.76	72.32	59.47
GCA_006802935.1_159_327-40946	GCA_006802915.1_4_1-20316	3	98.1	40.77	82.39
GCA_006802935.1_159_327-40946	GCA_003348095.1_58_51708-123894	3	98.09	40.77	23.2
GCA_006802935.1_159_327-40946	GCA_013111195.1_37_3-42974	2	97.14	72.32	68.35
GCA_006802935.1_159_327-40946	GCA_002284235.1_83_368-75275	1	98.12	40.77	22.11
GCA_006802935.1_159_327-40946	GCA_002097735.1_119_163-20636	1	98.12	40.77	80.89
GCA_006802935.1_159_327-40946	GCA_014654545.1_66_155337-232614	3	96.59	75.09	39.46
GCA_006802935.1_159_327-40946	GCA_001515115.1_2_43814-162281	4	96.49	74.84	26.05
GCA_006802935.1_159_327-40946	GCA_008083415.1_14_340300-393490	1	98.1	40.78	31.14
GCA_006802935.1_159_327-40946	GCA_024745065.1_41_90-62542	2	97.58	72.32	47.03
GCA_006802935.1_159_327-40946	GCA_008084855.1_11_466-72979	1	98.09	40.77	22.84
GCA_006802935.1_159_327-40946	GCA_006803015.1_171_174-18850	1	98.09	40.77	88.68
GCA_006802935.1_159_327-40946	GCA_003057035.1_1_263738-394363	4	96.47	74.84	23.63
GCA_006802935.1_159_327-40946	GCA_006802605.1_6_43-26345	3	98.04	40.78	63.65
GCA_006802935.1_159_327-40946	GCA_017426965.1_65_102-245094	3	97.17	75.57	12.52
GCA_006802935.1_159_327-40946	GCA_008083455.1_7_392948-468056	1	98.08	40.77	22.05
GCA_006802935.1_159_327-40946	GCA_006803005.1_10_112-28147	3	98.02	40.77	59.74
GCA_006802935.1_159_327-40946	GCA_019793275.1_19_283586-346134	1	98.07	40.77	26.48
GCA_006802935.1_159_327-40946	GCA_006802255.1_97_240-42376	4	97.94	72.33	70.16
GCA_006802935.1_159_327-40946	GCA_006802345.1_73_44-49794	4	97.46	72.33	59.41
GCA_006802935.1_159_327-40946	GCA_003312085.1_8_187662-228243	1	98.06	40.77	40.81
GCA_006802935.1_159_327-40946	GCA_001857305.1_87_57710-122574	1	98.06	40.77	25.53
GCA_006802935.1_159_327-40946	GCA_013111105.1_61_176-24543	3	98.0	40.77	68.72
GCA_006802935.1_159_327-40946	GCA_008083365.1_32_12090-121529	3	97.22	75.53	28.0
GCA_006802935.1_159_327-40946	GCA_001515165.1_1_62-76095	1	98.06	40.77	21.77
GCA_006802935.1_159_327-40946	GCA_008083535.1_10_145896-212356	1	98.04	40.77	24.92
GCA_006802935.1_159_327-40946	GCA_001718105.1_13_3-65679	1	98.04	40.77	25.22
GCA_006802935.1_159_327-40946	GCA_008085625.1_37_28233-92903	1	98.06	40.74	25.59
GCA_006802935.1_159_327-40946	GCA_000788675.1_30_3-53246	5	97.5	72.16	55.04
GCA_006802935.1_159_327-40946	GCA_006803115.1_114_2-22835	1	98.03	40.77	72.54
GCA_006802935.1_159_327-40946	GCA_001857155.1_154_368-57764	1	98.03	40.77	28.85
GCA_006802935.1_159_327-40946	GCA_017426905.1_21_499-19971	1	98.03	40.77	85.04
GCA_006802935.1_159_327-40946	GCA_001402675.1_4_217771-307261	2	97.27	72.29	32.8
GCA_006802935.1_159_327-40946	GCA_003348735.1_7_18492-90684	1	98.01	40.77	22.94
GCA_006802935.1_159_327-40946	GCA_002890525.1_20_188736-246971	1	98.01	40.77	28.44
GCA_006802935.1_159_327-40946	GCA_000176715.1_9_60706-133991	1	98.0	40.78	22.6
GCA_006802935.1_159_327-40946	GCA_006802655.1_146_48499-85697	3	97.95	40.77	45.02
GCA_006802935.1_159_327-40946	GCA_006802595.1_90_50942-110938	4	97.41	72.33	49.26
GCA_006802935.1_159_327-40946	GCA_006802395.1_184_1-36213	1	98.0	40.77	45.73
GCA_006802935.1_159_327-40946	GCA_001743085.1_93_56874-131989	1	98.0	40.74	22.04
GCA_006802935.1_159_327-40946	GCA_006803125.1_140_217-42928	2	97.35	72.06	68.51
GCA_006802935.1_159_327-40946	GCA_006802165.1_102_918-55522	4	97.65	72.33	54.12
GCA_006802935.1_159_327-40946	GCA_017426915.1_37_353014-415942	1	97.97	40.77	26.32
GCA_006802935.1_159_327-40946	GCA_008084655.1_22_573669-672062	3	96.59	75.09	30.99
GCA_006802935.1_159_327-40946	GCA_000168935.3_2_609838-686526	3	97.47	71.23	37.73
GCA_006802935.1_159_327-40946	GCA_008083965.1_17_247490-352138	2	97.35	72.06	27.95
GCA_006802935.1_159_327-40946	GCA_003056995.1_2_137927-242490	3	96.32	75.09	29.16
GCA_006802935.1_159_327-40946	GCA_000152445.1_22_543016-617581	2	97.22	72.02	39.22
GCA_006802935.1_159_327-40946	GCA_006802495.1_160_470862-510741	6	92.02	62.36	61.93
GCA_006802935.1_159_327-40946	GCA_006802365.1_179_433-17757	1	97.97	40.77	95.58
GCA_006802935.1_159_327-40946	GCA_001402425.1_8_259547-342567	3	96.47	74.86	36.61
GCA_006802935.1_159_327-40946	GCA_017426785.1_13_229-59908	5	97.48	72.36	49.62
GCA_006802935.1_159_327-40946	GCA_017426985.1_67_149609-215499	2	97.18	72.29	44.6
GCA_006802935.1_159_327-40946	GCA_003349265.1_79_1-37777	2	97.38	72.33	77.76
GCA_006802935.1_159_327-40946	GCA_006802155.1_89_148-87733	1	97.95	40.78	18.91
GCA_006802935.1_159_327-40946	GCA_001857455.1_76_273806-296975	1	97.95	40.77	71.48
GCA_006802935.1_159_327-40946	GCA_003311895.1_83_3-23299	1	97.95	40.77	71.08
GCA_006802935.1_159_327-40946	GCA_008083465.1_12_79396-148138	1	97.93	40.78	24.1
GCA_006802935.1_159_327-40946	GCA_003348985.1_4_25519-95008	1	97.94	40.77	23.83
GCA_006802935.1_159_327-40946	GCA_001558475.2_1_32034-96768	1	97.95	40.74	25.56
GCA_006802935.1_159_327-40946	GCA_001857345.1_161_55913-123302	1	97.93	40.77	24.56
GCA_006802935.1_159_327-40946	GCA_001402155.1_2_258-83882	3	97.05	72.07	34.99
GCA_006802935.1_159_327-40946	GCA_003311885.1_17_97576-166595	2	97.09	72.33	42.55
GCA_006802935.1_159_327-40946	GCA_008369605.1_2_349652-406555	1	97.93	40.74	29.08
GCA_006802935.1_159_327-40946	GCA_019458465.1_2_660687-727625	1	97.9	40.78	24.74
GCA_006802935.1_159_327-40946	GCA_013111295.1_17_211-56910	2	97.21	72.29	51.76
GCA_006802935.1_159_327-40946	GCA_006803135.1_89_435-42498	4	97.4	72.33	70.24
GCA_006802935.1_159_327-40946	GCA_001402685.1_78_2228-104566	3	97.01	72.1	28.75
GCA_006802935.1_159_327-40946	GCA_008083955.1_7_16201-70846	1	97.89	40.77	30.3
GCA_006802935.1_159_327-40946	GCA_006802865.1_86_58365-112165	4	97.3	72.33	54.94
GCA_006802935.1_159_327-40946	GCA_024746925.1_93_377-24097	1	97.91	40.74	69.75
GCA_006802935.1_159_327-40946	GCA_013110975.1_11_34-69935	2	97.21	72.09	41.9
GCA_006802935.1_159_327-40946	GCA_003347715.1_44_507646-603903	3	96.06	75.09	31.68
GCA_006802935.1_159_327-40946	GCA_902810005.1_5_147023-196736	2	97.23	50.69	41.39
GCA_006802935.1_159_327-40946	GCA_006802275.1_45_165-20970	1	97.86	40.77	79.6
GCA_006802935.1_159_327-40946	GCA_002284395.1_23_3-59781	2	97.31	72.04	48.9
GCA_006802935.1_159_327-40946	GCA_013357885.1_2_844226-931927	2	97.15	72.11	33.37
GCA_006802935.1_159_327-40946	GCA_002216685.1_2_711848-810357	2	96.92	72.33	29.8
GCA_006802935.1_159_327-40946	GCA_008085535.1_18_239923-306318	2	97.06	49.47	30.23
GCA_006802935.1_159_327-40946	GCA_000174115.1_4_690852-779483	4	95.93	75.12	34.96
GCA_006802935.1_159_327-40946	GCA_001402365.1_21_327394-350139	1	97.77	40.77	72.8
GCA_006802935.1_159_327-40946	GCA_000969265.1_1_296392-371313	3	96.45	74.18	40.2
GCA_006802935.1_159_327-40946	GCA_006802295.1_26_349-27343	3	97.65	40.77	61.96
GCA_006802935.1_159_327-40946	GCA_000176215.1_3_368381-428089	1	97.64	40.77	27.74
GCA_006802935.1_159_327-40946	GCA_000473825.1_172_125-37707	2	96.48	72.33	78.14
GCA_006802935.1_159_327-40946	GCA_000473785.1_173_120-37698	2	96.47	72.33	78.14
GCA_006802935.1_159_327-40946	GCA_008083745.1_43_141674-221498	1	97.56	40.78	20.75
GCA_006802935.1_159_327-40946	GCA_000338875.1_34_202-75385	2	96.98	72.32	39.06
GCA_006802935.1_159_327-40946	GCA_006802685.1_549_1-21523	1	97.43	40.77	76.94
GCA_006802935.1_159_327-40946	GCA_018310255.1_2_258032-338615	4	96.53	73.09	36.84
GCA_006802935.1_159_327-40946	GCA_003311755.1_88_240-30486	2	98.03	40.67	54.58
GCA_006802935.1_159_327-40946	GCA_003312035.1_14_32595-95281	2	97.91	40.67	26.34
GCA_006802935.1_159_327-40946	GCA_003311865.1_56_2-23938	2	97.86	40.67	68.97
GCA_006802935.1_159_327-40946	GCA_002241275.1_79_669-19688	1	94.38	40.78	87.1
GCA_006802935.1_159_327-40946	GCA_001989755.2_47_8-41334	2	95.48	72.33	71.08
GCA_006802935.1_159_327-40946	GCA_001990085.2_61_8-43102	2	95.48	72.33	68.17
GCA_006802935.1_159_327-40946	GCA_006802075.1_84_257554-307626	6	98.0	68.54	55.88
GCA_006802935.1_159_327-40946	GCA_021166995.1_223_56027-100933	6	97.98	68.54	62.32
GCA_006802935.1_159_327-40946	GCA_024748415.1_32_229720-309677	2	94.34	72.33	36.71
GCA_006802935.1_159_327-40946	GCA_021166915.1_111_49308-92757	4	98.04	37.29	35.27
GCA_006802935.1_159_327-40946	GCA_000176455.1_24_1-38265	1	97.91	32.66	34.6
GCA_006802935.1_159_327-40946	GCA_003312005.1_146_108-43010	8	92.9	96.95	91.83
GCA_006802935.1_159_327-40946	GCA_008085635.1_11_218669-290472	4	98.06	40.7	23.28
GCA_006802935.1_159_327-40946	GCA_002284205.1_9_165-37332	2	97.14	54.04	59.04
GCA_006802935.1_159_327-40946	GCA_014281135.1_13_457-15519	1	98.29	29.8	80.35
GCA_006802935.1_159_327-40946	GCA_016456855.1_328_20640-114820	4	97.13	75.49	32.55
GCA_006802935.1_159_327-40946	GCA_003716505.1_2_479340-595857	4	97.26	75.49	26.31
GCA_006802935.1_159_327-40946	GCA_008084795.1_2_160-84330	5	96.98	73.29	35.52
GCA_006802935.1_159_327-40946	GCA_003716425.1_2_1141978-1163292	2	97.93	36.48	69.51
GCA_006802935.1_159_327-40946	GCA_017427005.1_45_239380-294381	4	97.46	71.87	53.05
GCA_006802935.1_159_327-40946	GCA_002284425.1_70_1-31123	2	97.37	51.39	67.04
GCA_006802935.1_159_327-40946	GCA_008083355.1_69_1-10770	1	97.83	24.49	92.25
GCA_006802935.1_159_327-40946	GCA_013414365.1_85_57226-136396	3	97.66	38.02	19.51
GCA_006802935.1_159_327-40946	GCA_019504425.1_2_377785-479613	4	96.86	71.19	28.39
GCA_006802935.1_159_327-40946	GCA_003347725.1_87_2-48665	2	97.81	40.65	33.93
GCA_006802935.1_159_327-40946	GCA_003349315.1_1_1-20028	2	97.03	35.5	71.97
GCA_006802935.1_159_327-40946	GCA_003349725.1_379_1-9553	1	97.73	23.31	99.08
GCA_006803005.1_10_112-28147	GCA_006802865.1_86_58365-112165	6	98.68	97.27	50.65
GCA_006803005.1_10_112-28147	GCA_003348095.1_58_51708-123894	9	98.62	97.3	37.81
GCA_006803005.1_10_112-28147	GCA_008085635.1_11_218669-290472	8	98.52	93.69	36.59
GCA_006803005.1_10_112-28147	GCA_013111105.1_61_176-24543	7	98.49	86.23	99.22
GCA_006803005.1_10_112-28147	GCA_006802595.1_90_50942-110938	8	98.7	94.08	44.0
GCA_006803005.1_10_112-28147	GCA_006803025.1_186_494-68331	8	98.29	81.63	33.76
GCA_006803005.1_10_112-28147	GCA_006802165.1_102_918-55522	5	98.24	76.12	39.07
GCA_006803005.1_10_112-28147	GCA_006803105.1_92_74918-117126	5	98.23	76.08	50.54
GCA_006803005.1_10_112-28147	GCA_006802255.1_97_240-42376	5	98.13	76.08	50.62
GCA_006803005.1_10_112-28147	GCA_006802295.1_26_349-27343	5	97.99	76.08	78.93
GCA_006803005.1_10_112-28147	GCA_006802345.1_73_44-49794	9	98.27	81.65	46.06
GCA_006803005.1_10_112-28147	GCA_006802655.1_146_48499-85697	9	98.33	81.28	61.31
GCA_006803005.1_10_112-28147	GCA_006803135.1_89_435-42498	6	98.18	76.08	50.73
GCA_006803005.1_10_112-28147	GCA_006802575.1_169_256-36109	8	98.08	77.62	60.7
GCA_006803005.1_10_112-28147	GCA_006802605.1_6_43-26345	5	98.02	72.44	77.18
GCA_006803005.1_10_112-28147	GCA_000174235.1_4_679590-760459	13	97.92	84.07	32.08
GCA_006803005.1_10_112-28147	GCA_000518145.1_12_3-61424	8	98.0	77.79	35.53
GCA_006803005.1_10_112-28147	GCA_006802475.1_26_3-21669	5	98.27	71.04	91.93
GCA_006803005.1_10_112-28147	GCA_006802915.1_4_1-20316	5	98.29	68.98	95.15
GCA_006803005.1_10_112-28147	GCA_006802555.1_62_3-49700	7	98.29	71.14	40.13
GCA_006803005.1_10_112-28147	GCA_006802275.1_45_165-20970	3	98.48	66.7	88.34
GCA_006803005.1_10_112-28147	GCA_024745065.1_41_90-62542	6	98.22	80.23	35.53
GCA_006803005.1_10_112-28147	GCA_008084855.1_11_466-72979	6	98.32	70.0	26.65
GCA_006803005.1_10_112-28147	GCA_003348545.1_34_456-30917	4	98.36	67.99	61.59
GCA_006803005.1_10_112-28147	GCA_008084455.1_31_215426-283013	6	98.16	70.21	28.67
GCA_006803005.1_10_112-28147	GCA_017426785.1_13_229-59908	7	98.38	85.29	39.85
GCA_006803005.1_10_112-28147	GCA_008084825.1_48_274300-312356	6	98.1	70.15	50.91
GCA_006803005.1_10_112-28147	GCA_003349265.1_79_1-37777	3	98.07	64.57	47.13
GCA_006803005.1_10_112-28147	GCA_000152445.1_22_543016-617581	7	97.93	70.38	26.05
GCA_006803005.1_10_112-28147	GCA_006802075.1_84_257554-307626	6	98.34	71.04	39.78
GCA_006803005.1_10_112-28147	GCA_008083975.1_34_193103-213681	3	98.15	63.74	85.94
GCA_006803005.1_10_112-28147	GCA_021166995.1_223_56027-100933	6	98.29	71.04	44.35
GCA_006803005.1_10_112-28147	GCA_021166915.1_111_49308-92757	9	98.31	76.6	49.44
GCA_006803005.1_10_112-28147	GCA_006803015.1_171_174-18850	2	98.04	63.54	94.68
GCA_006803005.1_10_112-28147	GCA_002097735.1_119_163-20636	3	98.02	63.73	86.35
GCA_006803005.1_10_112-28147	GCA_003348735.1_7_18492-90684	6	98.18	77.94	29.84
GCA_006803005.1_10_112-28147	GCA_000176715.1_9_60706-133991	7	97.86	67.92	25.75
GCA_006803005.1_10_112-28147	GCA_008083535.1_10_145896-212356	7	98.2	66.62	27.82
GCA_006803005.1_10_112-28147	GCA_000788675.1_30_3-53246	6	98.29	65.95	34.14
GCA_006803005.1_10_112-28147	GCA_008085625.1_37_28233-92903	6	98.39	65.99	28.14
GCA_006803005.1_10_112-28147	GCA_000279285.1_27_561148-659761	7	98.15	66.49	18.82
GCA_006803005.1_10_112-28147	GCA_013111195.1_37_3-42974	3	98.23	61.14	39.15
GCA_006803005.1_10_112-28147	GCA_008083965.1_17_247490-352138	7	98.11	73.72	19.44
GCA_006803005.1_10_112-28147	GCA_001718105.1_13_3-65679	7	98.15	66.35	28.03
GCA_006803005.1_10_112-28147	GCA_021228575.1_3_94666-156569	6	98.25	66.27	29.51
GCA_006803005.1_10_112-28147	GCA_001402685.1_78_2228-104566	6	97.81	67.09	18.09
GCA_006803005.1_10_112-28147	GCA_005636045.1_14_2-48329	3	98.1	61.22	34.85
GCA_006803005.1_10_112-28147	GCA_003057035.1_1_263738-394363	7	98.51	90.75	19.38
GCA_006803005.1_10_112-28147	GCA_013110975.1_11_34-69935	6	98.12	66.36	26.17
GCA_006803005.1_10_112-28147	GCA_001515165.1_1_62-76095	7	97.92	75.04	27.25
GCA_006803005.1_10_112-28147	GCA_006802485.1_133_701-58153	6	98.13	74.88	36.01
GCA_006803005.1_10_112-28147	GCA_017426915.1_37_353014-415942	6	97.88	75.11	32.98
GCA_006803005.1_10_112-28147	GCA_008084025.1_50_391-65479	8	97.85	75.14	32.09
GCA_006803005.1_10_112-28147	GCA_000279265.1_3_430487-493623	6	98.12	66.34	28.97
GCA_006803005.1_10_112-28147	GCA_003312085.1_8_187662-228243	6	98.03	66.25	45.0
GCA_006803005.1_10_112-28147	GCA_902810005.1_5_147023-196736	7	97.87	72.09	40.0
GCA_006803005.1_10_112-28147	GCA_006803115.1_114_2-22835	3	98.09	61.01	73.52
GCA_006803005.1_10_112-28147	GCA_001515115.1_2_43814-162281	7	98.44	90.75	21.38
GCA_006803005.1_10_112-28147	GCA_017426965.1_65_102-245094	8	98.17	77.25	9.32
GCA_006803005.1_10_112-28147	GCA_000168935.3_2_609838-686526	7	97.9	75.12	27.44
GCA_006803005.1_10_112-28147	GCA_008083955.1_7_16201-70846	3	98.05	61.01	30.71
GCA_006803005.1_10_112-28147	GCA_008083365.1_32_12090-121529	7	98.36	90.48	23.15
GCA_006803005.1_10_112-28147	GCA_001402425.1_8_259547-342567	6	97.94	74.87	24.91
GCA_006803005.1_10_112-28147	GCA_008083455.1_7_392948-468056	8	97.71	75.14	27.81
GCA_006803005.1_10_112-28147	GCA_002284235.1_83_368-75275	6	97.87	66.91	24.63
GCA_006803005.1_10_112-28147	GCA_017426985.1_67_149609-215499	6	97.98	66.33	27.77
GCA_006803005.1_10_112-28147	GCA_001402675.1_4_217771-307261	8	97.99	66.33	20.83
GCA_006803005.1_10_112-28147	GCA_019793275.1_19_283586-346134	6	97.86	66.59	29.36
GCA_006803005.1_10_112-28147	GCA_008085575.1_33_1-58089	7	97.85	74.93	35.63
GCA_006803005.1_10_112-28147	GCA_001743085.1_93_56874-131989	7	97.98	67.38	24.77
GCA_006803005.1_10_112-28147	GCA_000174115.1_4_690852-779483	7	97.84	66.7	20.99
GCA_006803005.1_10_112-28147	GCA_008085535.1_18_239923-306318	6	97.87	66.45	27.58
GCA_006803005.1_10_112-28147	GCA_001857455.1_76_273806-296975	3	97.86	64.92	77.25
GCA_006803005.1_10_112-28147	GCA_002114205.1_2_53539-106543	6	97.84	74.88	39.03
GCA_006803005.1_10_112-28147	GCA_001857155.1_154_368-57764	6	97.9	66.25	31.87
GCA_006803005.1_10_112-28147	GCA_008083255.1_9_1520-83773	6	97.82	74.79	25.11
GCA_006803005.1_10_112-28147	GCA_006802395.1_184_1-36213	6	97.81	76.48	58.35
GCA_006803005.1_10_112-28147	GCA_001292785.1_131_54-22796	3	98.22	60.06	73.22
GCA_006803005.1_10_112-28147	GCA_003348985.1_4_25519-95008	7	97.89	66.21	26.46
GCA_006803005.1_10_112-28147	GCA_003056995.1_2_137927-242490	6	98.06	65.89	17.38
GCA_006803005.1_10_112-28147	GCA_000969265.1_1_296392-371313	4	97.72	62.17	22.81
GCA_006803005.1_10_112-28147	GCA_002890525.1_20_188736-246971	6	97.89	66.32	31.4
GCA_006803005.1_10_112-28147	GCA_001857305.1_87_57710-122574	6	97.91	66.36	28.21
GCA_006803005.1_10_112-28147	GCA_019458465.1_2_660687-727625	6	97.75	66.48	27.41
GCA_006803005.1_10_112-28147	GCA_000176215.1_3_368381-428089	6	97.88	66.44	30.73
GCA_006803005.1_10_112-28147	GCA_006802495.1_160_470862-510741	6	97.83	66.29	45.85
GCA_006803005.1_10_112-28147	GCA_013357885.1_2_844226-931927	7	97.87	66.33	20.98
GCA_006803005.1_10_112-28147	GCA_001857345.1_161_55913-123302	6	97.87	66.21	27.11
GCA_006803005.1_10_112-28147	GCA_006803125.1_140_217-42928	3	98.15	60.05	38.98
GCA_006803005.1_10_112-28147	GCA_013111295.1_17_211-56910	5	98.08	73.76	35.9
GCA_006803005.1_10_112-28147	GCA_002284395.1_23_3-59781	3	97.84	60.97	28.07
GCA_006803005.1_10_112-28147	GCA_006802365.1_179_433-17757	2	98.13	59.85	96.09
GCA_006803005.1_10_112-28147	GCA_014654545.1_66_155337-232614	8	97.82	74.5	26.9
GCA_006803005.1_10_112-28147	GCA_008083415.1_14_340300-393490	6	97.97	65.9	34.17
GCA_006803005.1_10_112-28147	GCA_003311885.1_17_97576-166595	6	97.84	66.29	26.49
GCA_006803005.1_10_112-28147	GCA_017426905.1_21_499-19971	3	97.81	60.97	86.15
GCA_006803005.1_10_112-28147	GCA_008084655.1_22_573669-672062	6	97.9	65.92	18.46
GCA_006803005.1_10_112-28147	GCA_002216685.1_2_711848-810357	6	97.83	66.5	18.61
GCA_006803005.1_10_112-28147	GCA_006802155.1_89_148-87733	7	97.65	74.6	23.52
GCA_006803005.1_10_112-28147	GCA_003311895.1_83_3-23299	3	97.78	60.95	71.99
GCA_006803005.1_10_112-28147	GCA_008084835.1_42_175137-219223	6	97.81	66.16	41.36
GCA_006803005.1_10_112-28147	GCA_000302965.1_59_257217-301829	6	97.91	74.75	46.29
GCA_006803005.1_10_112-28147	GCA_003347755.1_3_262447-335054	7	97.56	66.63	25.7
GCA_006803005.1_10_112-28147	GCA_001402365.1_21_327394-350139	3	97.99	60.05	73.19
GCA_006803005.1_10_112-28147	GCA_003347715.1_44_507646-603903	7	97.8	66.13	19.16
GCA_006803005.1_10_112-28147	GCA_015343015.1_113_82762-137762	5	97.82	65.53	33.07
GCA_006803005.1_10_112-28147	GCA_008369605.1_2_349652-406555	6	97.8	66.23	32.09
GCA_006803005.1_10_112-28147	GCA_001402155.1_2_258-83882	6	97.83	66.01	21.76
GCA_006803005.1_10_112-28147	GCA_008083465.1_12_79396-148138	6	97.55	74.94	30.12
GCA_006803005.1_10_112-28147	GCA_006802935.1_159_327-40946	3	98.02	59.74	40.77
GCA_006803005.1_10_112-28147	GCA_001558475.2_1_32034-96768	6	97.69	66.21	28.2
GCA_006803005.1_10_112-28147	GCA_006802685.1_549_1-21523	3	97.66	69.42	88.93
GCA_006803005.1_10_112-28147	GCA_008083745.1_43_141674-221498	7	97.3	66.48	23.13
GCA_006803005.1_10_112-28147	GCA_000338875.1_34_202-75385	4	97.49	61.27	22.46
GCA_006803005.1_10_112-28147	GCA_024746925.1_93_377-24097	3	97.86	59.7	69.75
GCA_006803005.1_10_112-28147	GCA_018310255.1_2_258032-338615	8	97.26	67.59	23.38
GCA_006803005.1_10_112-28147	GCA_000473825.1_172_125-37707	3	97.58	60.05	44.29
GCA_006803005.1_10_112-28147	GCA_000473785.1_173_120-37698	3	97.58	60.05	44.3
GCA_006803005.1_10_112-28147	GCA_003311755.1_88_240-30486	7	97.64	66.38	60.5
GCA_006803005.1_10_112-28147	GCA_003312035.1_14_32595-95281	7	97.69	66.38	29.19
GCA_006803005.1_10_112-28147	GCA_003311865.1_56_2-23938	4	97.71	60.8	69.86
GCA_006803005.1_10_112-28147	GCA_002241275.1_79_669-19688	3	94.28	61.2	88.55
GCA_006803005.1_10_112-28147	GCA_001989755.2_47_8-41334	3	94.21	61.14	40.71
GCA_006803005.1_10_112-28147	GCA_001990085.2_61_8-43102	3	94.2	61.14	39.04
GCA_006803005.1_10_112-28147	GCA_024748415.1_32_229720-309677	5	93.3	66.02	22.92
GCA_006803005.1_10_112-28147	GCA_014281135.1_13_457-15519	1	98.38	47.18	87.81
GCA_006803005.1_10_112-28147	GCA_000176455.1_24_1-38265	3	97.68	49.12	35.09
GCA_006803005.1_10_112-28147	GCA_003312005.1_146_108-43010	4	97.65	55.87	36.07
GCA_006803005.1_10_112-28147	GCA_003716425.1_2_1141978-1163292	2	97.97	53.17	69.93
GCA_006803005.1_10_112-28147	GCA_017427005.1_45_239380-294381	6	97.93	75.79	38.27
GCA_006803005.1_10_112-28147	GCA_003349315.1_1_1-20028	1	98.12	37.77	52.88
GCA_006803005.1_10_112-28147	GCA_002284205.1_9_165-37332	2	98.1	37.61	28.37
GCA_006803005.1_10_112-28147	GCA_008083355.1_69_1-10770	1	98.08	35.79	93.04
GCA_006803005.1_10_112-28147	GCA_003716505.1_2_479340-595857	8	98.42	74.7	17.87
GCA_006803005.1_10_112-28147	GCA_008084795.1_2_160-84330	8	97.49	66.97	22.2
GCA_006803005.1_10_112-28147	GCA_016456855.1_328_20640-114820	9	97.92	74.32	22.04
GCA_006803005.1_10_112-28147	GCA_002284425.1_70_1-31123	1	98.37	34.09	30.7
GCA_006803005.1_10_112-28147	GCA_003347725.1_87_2-48665	7	97.98	65.77	37.27
GCA_006803005.1_10_112-28147	GCA_013414365.1_85_57226-136396	8	97.71	62.05	21.61
GCA_006803005.1_10_112-28147	GCA_019504425.1_2_377785-479613	7	97.4	75.1	20.38
GCA_006803005.1_10_112-28147	GCA_003349725.1_379_1-9553	1	97.86	34.08	100.0
GCA_006803015.1_171_174-18850	GCA_006802915.1_4_1-20316	2	98.47	100.0	92.48
GCA_006803015.1_171_174-18850	GCA_006803025.1_186_494-68331	2	98.3	100.0	27.71
GCA_006803015.1_171_174-18850	GCA_006802475.1_26_3-21669	2	98.27	100.0	86.83
GCA_006803015.1_171_174-18850	GCA_008084455.1_31_215426-283013	1	98.32	100.0	27.6
GCA_006803015.1_171_174-18850	GCA_006802555.1_62_3-49700	2	98.27	100.0	37.81
GCA_006803015.1_171_174-18850	GCA_006802165.1_102_918-55522	2	98.2	100.0	34.41
GCA_006803015.1_171_174-18850	GCA_006803105.1_92_74918-117126	2	98.17	100.0	44.59
GCA_006803015.1_171_174-18850	GCA_003348545.1_34_456-30917	1	98.24	100.0	61.25
GCA_006803015.1_171_174-18850	GCA_006802275.1_45_165-20970	1	98.19	100.0	89.76
GCA_006803015.1_171_174-18850	GCA_006802255.1_97_240-42376	2	98.12	100.0	44.6
GCA_006803015.1_171_174-18850	GCA_024745065.1_41_90-62542	1	98.16	100.0	29.88
GCA_006803015.1_171_174-18850	GCA_003348095.1_58_51708-123894	2	98.1	100.0	26.02
GCA_006803015.1_171_174-18850	GCA_008083975.1_34_193103-213681	1	98.14	100.0	90.67
GCA_006803015.1_171_174-18850	GCA_008084855.1_11_466-72979	1	98.13	100.0	25.73
GCA_006803015.1_171_174-18850	GCA_003349265.1_79_1-37777	1	98.09	100.0	49.4
